ReporterName,PartnerName,1988 in 1000 USD ,1989 in 1000 USD ,1990 in 1000 USD ,1991 in 1000 USD ,1992 in 1000 USD ,1993 in 1000 USD ,1994 in 1000 USD ,1995 in 1000 USD ,1996 in 1000 USD ,1997 in 1000 USD ,1998 in 1000 USD ,1999 in 1000 USD ,2000 in 1000 USD ,2001 in 1000 USD ,2002 in 1000 USD ,2003 in 1000 USD ,2004 in 1000 USD ,2005 in 1000 USD ,2006 in 1000 USD ,2007 in 1000 USD ,2008 in 1000 USD ,2009 in 1000 USD ,2010 in 1000 USD ,2011 in 1000 USD ,2012 in 1000 USD ,2013 in 1000 USD ,2014 in 1000 USD ,2015 in 1000 USD ,2016 in 1000 USD ,2017 in 1000 USD ,2018 in 1000 USD 
Thailand,"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,1.004,0,0,0,0,0,0,0,0,9.395,0,0.004,0,1.369,0.079,0.06,0,0.001,0.001,0,0
Thailand,Indonesia,0,0,0,0,0,0,0,0,0,0,7.654,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0
Thailand,Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285,0,0,0,0,0,0,0,0,0,0,0
Thailand,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.442,0,2.697,0,0,0.004,0,0,0,0,0,0,0
Thailand,India,0,0,0,0,0,0,0,0,0,0,0,0,0,3107.712,427.21,755.874,44.452,33.109,2.194,0,0,0,0.124,11606.306,86806.262,38828.952,535.506,312.589,0,0,0
Thailand,"Iran, Islamic Rep.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0
Thailand,Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.537,2.295,0,0
Thailand,Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.822,0,0,0,0.006,0,0,0,0,0,0,0
Thailand,Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0,0,0,0,0,0,0,0
Thailand,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.007,0,0,0,0.003,0,0,0,0,0,0,0
Thailand,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314,0,4.692,11.314,17.029,19.952,17.367,16.364,19.628,0,0
Thailand,Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0
Thailand,Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523,0,0
Thailand,Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0.402,0.391,0.412,0.632,0.269,0.441,0.478,0.398,0.446,0,0
Thailand,Japan,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.02,0.029,0.066,0.045,0.029,0.096,7.078,154.721,0,0,0,0.194,0.022,0,0,0,0,0
Thailand,Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.099,0,0,0,0,0,0.526,0,0,0,0,0,0
Thailand,"Korea, Rep.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255,0,0,0,0,0,0,0,0,0.003,0,0.002,0,0.009,0,0
Thailand,"Korea, Rep.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0.101,17.056,0,0,0,0,0,0,0.429,0,0,0
Thailand,Lao PDR,0,0,0,0,0,9.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654.386,0,0,0,0,624.431,0,0,0
Thailand,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,125.533,0,64.993,0,0,0,0,0,0
Thailand,Moldova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7437.024,2323.284,3596.793,2882.644,0,0
Thailand,Maldives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.001,0,0,0,0,0,0,0
Thailand,Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0
Thailand,Mexico,1.634,0,1.374,1.45,1.314,0,0,0,1.998,0,0,0,0.668,0.392,0,0,0,0,0,0,0,0,0,0,0,0,0.192,0,0,0,0
Thailand,Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0
Thailand,Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,326.273,0,0,0,0,0,0,0,0
Thailand,Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.771,0,0,0,0,0,6.237,0,0,0.023,0,0,0,5.251,52.92,0,0
Thailand,New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.364,0,0,0,0,0,0,0,0,0,0,0
Thailand,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.195,0,0,0,0,0,0,0,0,13.791,0,0
Thailand,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.215,0,0,0.017,0.005,0.001,0,0,0,0,0,0
Thailand,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0
Thailand,Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.06,0,0.001,0,0.004,0,0,0,0,0,0,0
Thailand,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.104,0,0,0,0.012,0,0,0.38,0,0,0,0
Thailand,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0.757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,"Other Asia, nes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.326,15.714,14.407,2.02,0.149,0,0,0,0,0
Thailand,"Other Asia, nes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.136,0,0,0.019,0,0,0,0,0
Thailand,Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0
Thailand,Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.649,0,0,0,0,1985.403,0,0,0,0,0,0
Thailand,Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0
Thailand,Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0,0.018,0.081,0,0,0,0
Thailand,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,0
Thailand,French Polynesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.715,0,0,0,0,0,0,0,0,0,0,0
Thailand,Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14166.775,0,0,0,0,11959.355,0,0,0
Thailand,Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5750.555,26332.898,755.946,803.772,7227.45,155.161,0,6207.555,0,0
Thailand,Saudi Arabia,3143.539,0,1597.333,3279.448,15792.366,24735.344,26084.772,18501.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,"Serbia, FR(Serbia/Montenegro)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4012.845,0,0,0,0,0
Thailand,Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693,0,0,0,0.104,0.904,0.247,0,0,0,0,0
Thailand,Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0.152,0,0,0,0,0,0
Thailand,Sweden,0,0,0,0,0,0,0,0,13.65,0,0,0,0,0,0,0,0,0,0,63.909,0,0,0,0,0,0,0,0.201,4.877,0,0
Thailand,Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0,0
Thailand,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0,0,13144.249,0,0,0,18.017,0,0,0,0
Thailand,Tanzania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0
Thailand,Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569.105,12916.957,0,65352.526,108855.271,89722.528,310022.841,445177.714,0,0
Thailand,Unspecified,0,0,0,0,0,0,0,0,0,0,0.082,0.426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,Unspecified,0,0.202,0,0,0,0,0.035,0.081,0,0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33601.807,0,0,0
Thailand,United States,0,0,0,0.844,0,0.571,0,0,0,0,0,0,0,0,0,0,0,0,0,677.082,0,0.03,0.014,0.215,1.524,0.007,0.011,4.875,0.005,0,0
Thailand,United States,21331.938,25256.928,24108.888,31687.802,36224.66,64558.032,64139.712,68953.232,62888.072,48741.544,45025.159,57085.399,45504.601,56322.287,65941.252,70674.453,90793.209,115721.501,99066.052,139689.214,177246.508,146425.411,157598.77,168284.517,187645.825,226633.806,172094.178,230505.421,154898.621,0,0
Thailand,Vietnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.001,0,0
Thailand,Vietnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0.005,0,0,0.061,0,0,0,0,0,0.02,0,0
Turkmenistan,Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,776.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkmenistan,Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,96.662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkmenistan,Turkey,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkmenistan,Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,64.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkmenistan,Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,1598.854,129.713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkmenistan,Russian Federation,0,0,0,0,0,0,0,0,0,0,0,23.776,24.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkmenistan,Turkey,0,0,0,0,0,0,0,0,0,0,0,0.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkmenistan,Ukraine,0,0,0,0,0,0,0,0,0,0,0,850.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkmenistan,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Timor,Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0
East Timor,Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.931,0
East Timor,Vietnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tonga,Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826,0,0,0,0,0,0,0,0
Tonga,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.033,0,0,0,0,0.043,0,0,0,0
Tonga,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0
Tonga,Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.302,0,0,0,0,0,0,0
Tonga,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16,0.408,0.007,0,0.019,0,0,0,0,0,0
Tonga,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0.015,0,0,0,0,0
Trinidad and Tobago,Argentina,0,0,0,0,0,0,0,0,0,0,0,0,23.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,Bunkers,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,Canada,0,0,0,47.484,0,0,0,0,0.622,0,0,1.577,1.5,0.485,4.193,2.123,0,4.802,3.985,4.176,0,0,0,2.888,9.848,2.077,4.206,0,0,0,0
Trinidad and Tobago,United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0.844,0,0,0.783,2.608,3.7,4.625,2.404,0,0,0
Trinidad and Tobago,Syrian Arab Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351,0.283,0.176,0.141,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.773,0,0,0
Trinidad and Tobago,Unspecified,0,0,0,0,0,0,0,0,0,0,0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,Unspecified,0,0,0,0,0.16,0,0,0,0.154,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,United States,0,0,0,0,0,0,0,0,0,0,0,0,4.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,United States,0,0,0,0,0,0,1725.135,0,0,0,0,0.946,0,0,0,1.904,0,0,0,0,0,0,7.225,0.275,0.956,3.975,0.063,1.316,0,0,0
Trinidad and Tobago,Netherlands Antilles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,Netherlands Antilles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,Barbados,0,0,0,0,0,0,0,0,0,0,190.5,0,0,0,0,1.165,0,0.259,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,Bunkers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.108,0,0.583,0.027,0,0,0.25,0,0,0
Trinidad and Tobago,Canada,0,0,0,0,0,0,0,0,0,1.538,1.463,0.909,0.07,0.64,1.198,0,1.112,0,0.147,0.371,0,0,2.422,0,0.069,0,0,0,0,0,0
Trinidad and Tobago,Cayman Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234.627,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,Dominica,0,0,0,0,0,0,0.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.436,0,0,0,0
Trinidad and Tobago,United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0,0.053,0,0,0.041,0,0,0,0,0,0
Trinidad and Tobago,Grenada,0,0,0,0,0,12.326,0,122.37,0,0,0,0,18.525,0.131,0,0.022,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,Guyana,0,0,0,0,0,0,0,0,0,0,0,0,90.3,605.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.917,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0,0,0,0,0.312,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,St. Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288,0,0,0,0,0.552,0.467,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0.159,0.182,0.194,0.26,0,0,0,1.811,0,0,0,0,0,0,0,0
Trinidad and Tobago,Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.895,21.843,0,0,0,0,0
Trinidad and Tobago,Syrian Arab Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.027,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503,0.715,0.926,0,0,0,0
Trinidad and Tobago,Unspecified,0,0,0,0.073,0,0,0.644,0.002,0,0,0.069,0,0,0,0,0,0.048,0.508,0.095,0,2.519,0,0.235,0,0,0,0,0,0,0,0
Trinidad and Tobago,Unspecified,0,0,0,12795.194,0,0,0.296,0,0,0,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663.839,0.051,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,United States,0,0,0,0,19553.152,19230.32,14311.65,27322.544,24871.932,29429.712,20158.068,15695.373,2469.802,16269.677,14492.262,16367.743,19080.086,24278.528,29574.669,43091.146,47495.878,42422.731,32318.114,27261.75,49810.536,45384.771,45409.624,34833.724,0,0,0
Trinidad and Tobago,St. Vincent and the Grenadines,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0,0,0,0,0
Tunisia,Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8291.133,2964.628,0
Tunisia,Australia,0,0,0,0,0,0,0,0,0,0,5619.923,0,0,0,5339.311,0,0,0,0,0,0,0,0,2218.44,0,0,0,0,0,0,0
Tunisia,Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.397,0,0,0,0,0,0,0
Tunisia,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5310.844,0,0,0,0
Tunisia,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,782.315,0,0,1862.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760.033,0
Tunisia,Belgium-Luxembourg,0,0,0,0,0,0,0,3927.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4786.618,0,0,0,0,0,0,0
Tunisia,Canada,0,0,0,1797.21,0,0,1469.692,41684.116,0,7878.487,5576.635,4426.372,0,24050.731,66239.761,72352.266,12197.061,4499.393,33880.764,39230.421,52763.268,54202.775,36678.917,37578.18,41832.427,46017.313,71914.997,130927.185,89277.63,17140.276,0
Tunisia,Switzerland,0,0,0,0,0,0,0,0,0,0,0,1571.437,0,0,0,0,0,0.151,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,Germany,0,0,0,0,0,0,0,0,0,0,0,718.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,Algeria,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,Algeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.803,0,0,0,0,0,0,0,0,0,0
Tunisia,Spain,0,0,0,0,0,0,63.721,0,0,0,0,0,0,1358.377,34611.823,14474.71,4483.344,4868.612,2382.151,15611.208,37318.325,5415.703,15079.782,27505.444,4329.603,59203.167,44717.779,49128.244,15503.825,2641.728,0
Tunisia,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,France,0,0,0,50.668,5378.966,2596.498,0,1183.693,0,0,364.398,0,0,0,0,0,0,0,750.787,7214.909,0,0,2354.556,2622.705,2473.139,41805.454,28520.534,13775.348,12954.087,9521.843,0
Tunisia,United Kingdom,0,0,0,0,0,0,0,2371.114,0,0,0,0,0,806.724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,Greece,0,0,0,0,0,2151.166,0,0,0,1179.389,0,0,3396.672,1341.008,23138.908,3022.306,0,1956.003,0,0,60049.993,28655.339,15226.373,6476.208,1159.165,6766.943,9598.542,2128.902,38135.163,23360.984,0
Tunisia,Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1822.651,6070.782,2166.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,Italy,0,0,0,0,963.541,0,4196.673,4212.289,0,0,0,0,0,449.112,1197.869,1485.566,0,2775.221,6152.096,44522.193,158358.095,32673.065,86785.764,102187.404,25300.123,47390.438,62579.642,108368.497,75932.123,114545.254,0
Tunisia,Kazakhstan,0,0,0,0,0,0,0,0,0,6527.887,0,0,0,0,0,0,0,0,0,0,13429.531,1832.62,2978.081,0,0,1147.402,0,11884.277,1260.769,0,0
Tunisia,Kyrgyz Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1391.017,0,0
Tunisia,Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6143.993,2878.446,0,0
Tunisia,Libya,0,0,0,0,0,0,1024.918,0,0,19.405,0,13.982,0,0,0,0,50.067,0,0,0,7919.231,0.022,0,0,1345.339,28.577,0,0,0,0,0
Tunisia,Libya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700.774,73.493,33.895,0
Tunisia,Mexico,0,0,0,0,0,0,0,4141.084,5373.319,0,0,0,0,0,0,0,0,0.51,0.006,15222.465,14887.238,11226.652,22699.818,4258.931,0,0,0,4579.296,0,0.017,0
Tunisia,Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7595.168,0,0,0,0,0,0,0,0,0,0,0
Tunisia,Russian Federation,0,0,0,0,0,0,0,0,0,0,9686.661,0,0,0,0,402.81,0,0,0,14089.587,12483.775,0,0,0,9638.027,0,0,3866.498,3437.963,10240.43,0
Tunisia,Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.801,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,Syrian Arab Republic,0,0,0,0,0,0,0,6796.375,20872.476,0,10675.487,0,0,0,0,745.875,0,17357.473,16829.558,42421.09,0,0,3.153,0,0,0,0,0,0,0,0
Tunisia,Turkey,0,0,0,0,0,0,0,2804.849,0,0,10807.313,30555.22,49218.413,22234.005,0,0,0,934.37,1103.379,0.01,0,6797.622,26205.385,0,0,0,0,0,0,0,0
Tunisia,Unspecified,0,0,0,0,0.039,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,1243.718,0,0,0,1640.869,0,1512.97,0,0,0,0,0
Tunisia,United States,0,0,0,15164.235,2831.345,0,5612.231,78866.688,27897.204,33777.564,46273.14,0,2307.781,30743.441,9276.702,5206.048,0,0,8852.498,73338.056,37166.823,8300.536,31507.265,24289.653,3250.659,4543.243,0,26282.296,8722.674,0,0
Tunisia,Argentina,0,0,0,0,3032.291,0,0,0,9229.137,34295.78,20671.304,0,6441.652,0,30582.028,0,5313.741,0,0,0,0,0,0,9352.29,5323.553,0,0,0,1820.352,14099.372,0
Tunisia,Australia,0,0,0,0,0,0,0,0,0,0,0,5710.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,Austria,0,0,0,0,2644.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,Bulgaria,0,0,0,0,0,0,0,6208.097,0,0,0,0,0,6034.986,2220.183,0,19641.829,15661.002,26288.295,0,5744.516,0,3119.315,2146.231,0,31876.496,23475.099,30400.114,15079.724,4526.533,0
Tunisia,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27218.901,0,0,0,10549.028,0,9190.732,65788.52,5235.264,9663.734,0,0,0,0,0
Tunisia,Canada,0,0,0,0,0,0,0,5255.046,0,8748.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,Switzerland,0,0,0,2453.698,0,0,2198.649,1647.114,0,1128.843,5153.495,1498.726,0,0,0,0,885.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,Czech Republic,0,0,0,0,0,0,0,4831.63,0,0,0,0,0,0,0,0,0,0,3835.961,0,0,0,0,0,0,0,0,0,0,0,0
